廉政建设直接影响老百姓对执政党的信任程度。,lián zhèng jiàn shè zhí jiē yĭng xiăng lăo băi xìng duì zhí zhèng dăng de xìn rèn chéng dù 。,Politics incorruptibility construction directly affects the common people's trust towards the execution party.,9_words,"[信任, 廉政, 建设, 影响, 执政, 政党, 直接, 程度, 老百姓]"
并非所有人都同意信息战只限于传统战争的范围。,bìng fēi suŏ yŏu rén dōu tóng yì xìn xí zhàn zhī xiàn yú chuán tŏng zhàn zhēng de fàn wéi 。,Not everyone agrees that information warfare is limited to the realm of traditional warfare.,9_words,"[传统, 信息, 同意, 并非, 战争, 所有, 统战, 范围, 限于]"
物理学家同时研究物质的本质以及支配它们的外力。,wù lĭ xué jiā tóng shí yán jiù wù zhí de bĕn zhí yĭ jí zhī pèi tā men de wài lì 。,Physicists study both the nature of matter and the forces which govern it.,9_words,"[以及, 同时, 外力, 它们, 支配, 本质, 物理, 物质, 研究]"
由于这条街上要举行花街游行活动，所以公安部门下达了戒严令。,yóu yú zhè tiáo jiē shàng yào jŭ xíng huā jiē yóu xíng huó dòng ，suŏ yĭ gōng ān bù mén xià dá le jiè yán lìng 。,"The police imposed a curfew, as there was going to be a parade.",9_words,"[下达, 举行, 公安, 戒严, 所以, 活动, 游行, 由于, 部门]"
时序循环自有定律，我们也应该应时而动，随季节变化而调整自己的生活起居。,shí xù xún huán zì yŏu dìng lǜ ，wŏ men yĕ yìng gāi yìng shí ér dòng ，suí jì jié biàn huà ér diào zhĕng zì jĭ de shēng huó qĭ jū 。,"There are rules for the alternation of seasons, and we should adjust our living habits according to them.",10_words,"[变化, 季节, 定律, 应该, 循环, 我们, 时而, 生活, 自己, 调整]"
杰夫过去经常到那里，和外祖父劳伦斯·普雷斯顿（波普）·吉斯及外祖母马蒂·路易丝·斯特雷特一起度过夏天。,jié fū guò qù jīng cháng dào nă lĭ ，hé wài zŭ fù láo lún sī ·pŭ léi sī dùn （bō pŭ ）·jí sī jí wài zŭ mŭ mă dì ·lù yì sī ·sī tè léi tè yī qĭ dù guò xià tiān 。,"Jeff would spend summers there with his grandparents, Lawrence Preston (' Pop ') Gise and his wife Mattie Louise Strait.",10_words,"[一起, 夏天, 外祖母, 外祖父, 度过, 祖母, 祖父, 经常, 过去, 那里]"
六名棒球运动员接受了激素鉴定。,liù míng bàng qiú yùn dòng yuán jiē shòu le jī sù jiàn dìng 。,Six baseball players had been tested for using steroids.,8_words,"[六, 动员, 接受, 棒球, 激素, 运动, 运动员, 鉴定]"
给小学生阅读的科普文章要注意其通俗性。,gĕi xiăo xué shēng yuè dú de kē pŭ wén zhāng yào zhù yì qí tōng sú xìng 。,The articles on popular science that primary school students read should be easy and general.,8_words,"[学生, 小学, 小学生, 文章, 注意, 科普, 通俗, 阅读]"
这个部件经过量规的严格检验后没发现任何错误。,zhè gè bù jiàn jīng guò liàng guī de yán gé jiăn yàn hòu méi fā xiàn rèn hé cuò wù 。,"The part has gone through careful check by a gauge, and there is nothing wrong with it.",8_words,"[严格, 任何, 发现, 检验, 经过, 这个, 部件, 错误]"
法律早晚会制裁你们这些人渣的。,fă lǜ zăo wăn huì zhì cái nĭ men zhè xiē rén zhā de 。,Sooner or later the law will punish scum like you.,7_words,"[你们, 制裁, 早晚, 晚会, 法律, 渣, 这些]"
他所在的部队就驻扎在边防线附近。,tā suŏ zài de bù duì jiù zhù zhā zài biān fáng xiàn fù jìn 。,His army is stationed near the border line.,7_words,"[所在, 边 边, 边防, 部队, 防线, 附近, 驻扎]"
他毫无目的地在不同屋子之间徘徊。,tā háo wú mù de dì zài bù tóng wū zi zhī jiàn pái huái 。,He wandered from room to room without aim.,7_words,"[不同, 之间, 同屋, 屋子, 徘徊, 毫无, 目的]"
"她喜欢独立自主, 不必为别人工作.","tā xĭ huān dú lì zì zhŭ , bù bì wéi bié rén gōng zuò yī","She likes being her own mistress, and not having to work for someone else.",8_words,"[不必, 人工, 别人, 喜欢, 工作, 独立, 独立自主, 自主]"
讽刺作家讥笑这份修建新歌剧院的计划。,fēng cì zuò jiā jī xiào zhè fèn xiū jiàn xīn gē jù yuàn de jì huá 。,The satirists ridiculed the plans for a new opera house.,7_words,"[作家, 修建, 剧院, 歌剧, 计划, 讥笑, 讽刺]"
要不是老板娘从中作梗，事情早就办成了。,yào bù shì lăo băn niáng cóng zhōng zuò gĕng ，shì qíng zăo jiù bàn chéng le 。,"The boss's wife keeps interfering, or the matter would already have been settled.",7_words,"[不是, 事情, 从中, 梗, 老板, 要不, 要不是]"
泥石流冲泻到公路上，交通出现暂时中断。,ní shí liú chōng xiè dào gōng lù shàng ，jiāo tōng chū xiàn zàn shí zhōng duàn 。,"Debris flowed down the road, causing traffic to stop temporarily.",7_words,"[中断, 交通, 公路, 出现, 暂时, 泻, 路上]"
观众可以非常清楚地理解这段乐曲的转折。,guān zhòng kĕ yĭ fēi cháng qīng chŭ dì lĭ jiĕ zhè duàn lè qū de zhuăn zhé 。,The development can be clearly understood by the audience.,8_words,"[乐曲, 可以, 地理, 清楚, 理解, 观众, 转折, 非常]"
她哭得很伤心，以致于连话都说不出来了。,tā kū de hĕn shāng xīn ，yĭ zhì yú lián huà dōu shuō bù chū lái le 。,She cried so tragically that she was unable to speak.,7_words,"[以致, 以致于, 伤心, 出来, 哭, 得很, 连 都]"
听说我们学校正在筹建有蹄类动物研究所。,tīng shuō wŏ men xué xiào zhèng zài chóu jiàn yŏu tí lèi dòng wù yán jiù suŏ 。,It is said that our school is preparing to construct an ungulate research institution.,9_words,"[动物, 听说, 学校, 我们, 正在, 研究, 研究所, 筹建, 蹄]"
帝国主义曾把世界划分为压迫和被压迫民族。,dì guó zhŭ yì céng bă shì jiè huá fēn wéi yā pò hé bèi yā pò mín zú 。,Imperialism had carved up the whole world into oppressor and oppressed nations.,7_words,"[世界, 主义, 划分, 压迫, 帝国, 帝国主义, 民族]"
由于中枢神经受损，他失去了独自行动的能力。,yóu yú zhōng shū shén jīng shòu sŭn ，tā shī qù le dú zì xíng dòng de néng lì 。,"Because of the damage to his central nervous system, he lost the ability to move by himself.",8_words,"[失去, 独自, 由于, 神经, 经受, 能力, 自行, 行动]"
年轻力壮的大小伙子，怎么能一遇到挫折就叹气呢？,nián qīng lì zhuàng de dà xiăo huŏ zi ，zĕn mo néng yī yù dào cuò zhé jiù tàn qì ne ？,You are a young and vigorous man. How can you sigh when you meet a setback?,9_words,"[一 就, 叹气, 呢, 大小, 小伙子, 年轻, 怎么, 挫折, 遇到]"
外交使节团的成员和政府情报局的员工是暴力的对象。,wài jiāo shĭ jié tuán de chéng yuán hé zhèng fŭ qíng bào jú de yuán gōng shì bào lì de duì xiàng 。,Staff in the diplomatic corps and in government intelligence agencies are targets for violence.,7_words,"[使节, 外交, 对象, 情报, 成员, 政府, 暴力]"
一般来说，政党势必代表着雇员和三十岁以上人的利益。,yī bān lái shuō ，zhèng dăng shì bì dài biăo zhăo gù yuán hé sān shí suì yĭ shàng rén de lì yì 。,The party as a whole tended to represent the employed and the over-thirties.,8_words,"[一般, 代表, 以上, 利益, 势必, 政党, 来说, 雇员]"
很长时间以后，她才意识到他所有的承诺都只是空话而已。,hĕn cháng shí jiàn yĭ hòu ，tā cái yì shí dào tā suŏ yŏu de chéng nuò dōu zhī shì kōng huà ér yĭ 。,She realized after long time that all his promises were just empty words.,8_words,"[以后, 只是, 意识, 所有, 时间, 有的, 空话, 而已]"
车床操作工使用油和水组成的乳液作为切割工具的冷却剂。,chē chuáng cāo zuò gōng shĭ yòng yóu hé shuĭ zŭ chéng de rŭ yè zuò wéi qiē gē gōng jù de lĕng què jì 。,Lathe operators use an emulsion of oil and water as a coolant for the cutting tool.,8_words,"[乳, 作为, 使用, 冷却, 工具, 操作, 组成, 车床]"
有一阵子她使用了子宫节育环，不过后来不得不把它去掉。,yŏu yī zhèn zi tā shĭ yòng le zi gōng jié yù huán ，bù guò hòu lái bù de bù bă tā qù diào 。,"For a while she used a coil, but then that had to be removed.",8_words,"[一阵, 不得, 不得不, 不过, 使用, 后来, 节育, 过后]"
他慈爱而又严厉，具有典型的中国父亲作派，对我的要求特别苛刻。,tā cí ài ér yòu yán lì ，jù yŏu diăn xíng de zhōng guó fù qīn zuò pài ，duì wŏ de yào qiú tè bié kē kè 。,"Loving but stem in the manner typical of Chinese fathers, he had made particular demands on me,",7_words,"[严厉, 具有, 典型, 慈爱, 父亲, 特别, 要求]"
她想将来从事农业林业方面的工作，所以报考了本市的一所农林大学。,tā xiăng jiāng lái cóng shì nóng yè lín yè fāng miàn de gōng zuò ，suŏ yĭ bào kăo le bĕn shì de yī suŏ nóng lín dà xué 。,"She had intended to work in agriculture and forestry in the future, so she applied to the agricultural and forestry university in this city.",9_words,"[从事, 农业, 大学, 将来, 工作, 所以, 报考, 方面, 林业]"
不要用斧子砍树根，否则，容易砍到树根周围的石头上，使斧子变钝。,bù yào yòng fŭ zi kăn shù gēn ，fŏu zé ，róng yì kăn dào shù gēn zhōu wéi de shí tóu shàng ，shĭ fŭ zi biàn dùn 。,Do not use an axe to cut tree roots you will blunt it on stones around the roots.,7_words,"[不要, 否则, 周围, 容易, 斧子, 石头, 砍]"
科学院院长就职有个仪式。,kē xué yuàn yuàn cháng jiù zhí yŏu gè yí shì 。,There was a ceremony to induct the president of the Academy.,6_words,"[仪式, 学院, 就职, 科学, 科学院, 院长]"
节日期间，商店照常营业。,jié rì qī jiàn ，shāng diàn zhào cháng yíng yè 。,On holidays the shop will open for business as usual.,6_words,"[商店, 日期, 期间, 照常, 节日, 营业]"
不论是谁，都必须遵守法规。,bù lùn shì shéi ，dōu bì xū zūn shŏu fă guī 。,"No matter who you are, you have to abide by the regulations.",6_words,"[不论, 守法, 必须, 法规, 谁, 遵守]"
这种地砖的原料主要是石灰石。,zhè zhŏng dì zhuān de yuán liào zhŭ yào shì shí huī shí 。,This ground tile is mainly made of limestone.,6_words,"[主要, 原料, 石灰, 砖, 种地, 要是]"
旅馆床位数量有限，请提前预订。,lǚ guăn chuáng wèi shù liàng yŏu xiàn ，qĭng tí qián yù dìng 。,The guesthouse has a limited number of beds – please book in advance.,6_words,"[床位, 提前, 数量, 旅馆, 有限, 预订]"
金属瓦楞遮蔽物既便宜，又坚固。,jīn shŭ wă léng zhē bì wù jì biàn yí ，yòu jiān gù 。,Metal bossed shields are cheap and rugged.,6_words,"[便宜, 坚固, 既 又, 楞, 遮, 金属]"
他没什么技能，只能做些简单劳动。,tā méi shén mo jì néng ，zhī néng zuò xiē jiăn dān láo dòng 。,"He has mastered no skill, so he can only do a little simple manual work.",6_words,"[什么, 劳动, 只能, 技能, 没什么, 简单]"
有机会我一定绍介你们俩互相认识。,yŏu jī huì wŏ yī dìng shào jiè nĭ men liăng hù xiāng rèn shí 。,I'll introduce you two if there is an opportunity.,7_words,"[一定, 互相, 你们, 俩, 有机, 机会, 认识]"
他现在急需钱用，甚至于想到了偷窃。,tā xiàn zài jí xū qián yòng ，shèn zhì yú xiăng dào le tōu qiè 。,He needs money so eagerly that he has even thought of stealing.,6_words,"[偷窃, 急需, 现在, 甚至, 甚至于, 至于]"
这台机器的机体已经损坏，无法修复。,zhè tái jī qì de jī tĭ yĭ jīng sŭn huài ，wú fă xiū fù 。,The body of this machine has been damaged beyond repair.,6_words,"[修复, 已经, 损坏, 无法, 机体, 机器]"
他获得了上届奥运会撑竿跳高的金牌。,tā huò de le shàng jiè ào yùn huì chēng gān tiào gāo de jīn pái 。,He was the winner of the Pole Vault in the previous Olympic Games.,6_words,"[届, 得了, 竿, 获得, 跳高, 金牌]"
细菌战的破坏性可能远大于常规战争。,xì jùn zhàn de pò huài xìng kĕ néng yuăn dà yú cháng guī zhàn zhēng 。,Biological warfare can cause far more damage than ordinary wars.,7_words,"[可能, 大于, 常规, 战争, 破坏, 细菌, 远大]"
俄国人大都开始发扬经济改革的精神.,é guó rén dà dōu kāi shĭ fā yáng jīng jì găi gé de jīng shén yī,Most Russian people began to praise the spirit ofperestroika.,6_words,"[发扬, 大都, 开始, 改革, 精神, 经济]"
你觉得他们能在最后期限之前完成吗？,nĭ jué de tā men néng zài zuì hòu qī xiàn zhī qián wán chéng ma ？,Do you think they  will be able to meet the  deadline?,7_words,"[之前, 他们, 后期, 完成, 最后, 期限, 觉得]"
去牧区可以喝到新鲜的羊奶，味道不错。,qù mù qū kĕ yĭ hē dào xīn xiān de yáng năi ，wèi dào bù cuò 。,"You can taste fresh milk in the pasturing area, it's delicious.",7_words,"[不错, 可以, 味道, 喝, 新鲜, 牧区, 羊]"
博物馆的入口被封闭起来以便进行翻修。,bó wù guăn de rù kŏu bèi fēng bì qĭ lái yĭ biàn jìn xíng fān xiū 。,The entrance to the museum was closed for renovations.,6_words,"[以便, 入口, 博物馆, 封闭, 起来, 进行]"
畜产品加工很赚钱，你也可以尝试一下。,chù chăn pĭn jiā gōng hĕn zhuàn qián ，nĭ yĕ kĕ yĭ cháng shì yī xià 。,"Processing of livestock products is a real money-maker, you can have a try.",8_words,"[一 也, 一下, 产品, 加工, 可以, 尝试, 畜产品, 赚]"
这项工程动用了龙门吊，可真是麻烦啊。,zhè xiàng gōng chéng dòng yòng le lóng mén diào ，kĕ zhēn shì má fán a 。,It caused a lot of trouble that the project used a gantry crane.,6_words,"[动用, 吊, 啊, 工程, 真是, 麻烦]"
在事实面前，一切阴谋诡计都没有用处。,zài shì shí miàn qián ，yī qiē yīn móu guĭ jì dōu méi yŏu yòng chŭ 。,All schemes and intrigues are useless before the truth.,7_words,"[一切, 事实, 有用, 没有, 用处, 阴谋, 面前]"
下文就是坡先生这篇小说的结尾——编者按,xià wén jiù shì pō xiān shēng zhè piān xiăo shuō de jié wĕi ——biān zhĕ àn,Mr. Poe's article concludes with the following words-Eds.,6_words,"[先生, 坡, 小说, 就是, 篇, 编者按]"
由此可见，地球是绕着太阳不停地旋转的。,yóu cĭ kĕ jiàn ，dì qiú shì rào zhăo tài yáng bù tíng dì xuán zhuăn de 。,This shows that the earth revolves round the sun.,6_words,"[不停, 可见, 地球, 太阳, 旋转, 由此可见]"
在现代社会，原子能被广泛用于民用工业。,zài xiàn dài shè huì ，yuán zi néng bèi guăng fàn yòng yú mín yòng gōng yè 。,"In modern society, atomic energy is widely used in civil industries.",7_words,"[原子, 原子能, 工业, 广泛, 民用, 现代, 社会]"
设计好的补习方案是由那位高级女教师制定的。,shè jì hăo de bŭ xí fāng àn shì yóu nă wèi gāo jí nǚ jiào shī zhì dìng de 。,A planned tutorial programme was prepared by the senior mistress.,6_words,"[制定, 教师, 方案, 补习, 设计, 高级]"
爷爷的离休金几乎都给我们这几个孙子孙女花了。,yé yé de lí xiū jīn jĭ hū dōu gĕi wŏ men zhè jĭ gè sūn zi sūn nǚ huā le 。,Grandpa's retirement fund is almost used up by us.,7_words,"[几乎, 子孙, 孙女, 孙子, 我们, 爷爷, 离休]"
为了防治学生中暑，校医务室准备了人丹等药物。,wéi le fáng zhì xué shēng zhōng shŭ ，xiào yī wù shì zhŭn bèi le rén dān dĕng yào wù 。,"To prevent and cure heatstroke, the school hospital has prepared medicines such as Rendan.",8_words,"[丹, 为了, 准备, 医务, 医务室, 学生, 药物, 防治]"
他大胆地喷涂各种颜色，纸上呈现出的效果好看。,tā dà dăn dì pēn tú gè zhŏng yán sè ，zhĭ shàng chéng xiàn chū de xiào guŏ hăo kàn 。,"He sprayed all sorts of colors daringly, and they looked really fantastic on paper.",6_words,"[各种, 呈现, 大胆, 好看, 效果, 颜色]"
在月光下，他投映在地面上的影子显得格外高大。,zài yuè guāng xià ，tā tóu yìng zài dì miàn shàng de yĭng zi xiăn de gé wài gāo dà 。,"In the moonlight, his shadow on the floor appeared especially big.",6_words,"[地面, 影子, 显得, 月光, 格外, 高大]"
一刹那间，坐在沙发上的那个男人转而扫视噪音的来源。,yī chà nă jiàn ，zuò zài shā fā shàng de nă gè nán rén zhuăn ér săo shì zào yīn de lái yuán 。,"For a split second the man on the sofa glanced away, towards the noise.",6_words,"[刹那, 噪音, 来源, 沙发, 男人, 那个]"
我记得她那淡黄色的头发、热情的声音和一双碧绿的慧眼。,wŏ jì de tā nă dàn huáng sè de tóu fā 、rè qíng de shēng yīn hé yī shuāng bì lǜ de huì yăn 。,"I remembered her wheat-colored hair, her warm voice and intelligent greeneyes.",6_words,"[声音, 头发, 热情, 碧绿, 记得, 黄色]"
你需要找好的管理人才，财务人才，总之你一个人是不够的。,nĭ xū yào zhăo hăo de guăn lĭ rén cái ，cái wù rén cái ，zŏng zhī nĭ yī gè rén shì bù gòu de 。,You need to find a good manager and accountant – in short you can't do it all on your own.,7_words,"[不够, 个人, 人才, 总之, 管理, 财务, 需要]"
他们决定将其家具改为存放在位于布鲁克林区的一个建议存储库中。,tā men jué dìng jiāng qí jiā jù găi wéi cún fàng zài wèi yú bù lŭ kè lín qū de yī gè jiàn yì cún chú kù zhōng 。,They decided to reposition their furniture in a recommended repository in Brooklyn.,7_words,"[他们, 位于, 决定, 存放, 家具, 建议, 林区]"
历史唯心主义的根源是唯心主义，它的价值观和历史唯物主义的价值观是相对的。,lì shĭ wéi xīn zhŭ yì de gēn yuán shì wéi xīn zhŭ yì ，tā de jià zhí guān hé lì shĭ wéi wù zhŭ yì de jià zhí guān shì xiāng duì de 。,"The root of historical mentalism is mentalism, whose value is against that of historical materialism.",7_words,"[主义, 价值, 历史, 唯心主义, 唯物主义, 根源, 相对]"
有时，我们在学校图书馆后面相遇，便会坐在梧桐树的树荫下聊天，悠闲地消磨时光。,yŏu shí ，wŏ men zài xué xiào tú shū guăn hòu miàn xiāng yù ，biàn huì zuò zài wú tóng shù de shù yìn xià liáo tiān ，yōu xián dì xiāo mó shí guāng 。,"Sometimes we met behind the campus library and sat in the shade of the sycamore trees, talking and loafing.",8_words,"[后面, 图书馆, 学校, 我们, 时光, 有时, 梧桐, 聊天]"
如果服务质量好的话，在帐单里再加上10%，而在一个极好的饭馆里，小费可以多达100港币。,rú guŏ fú wù zhí liàng hăo de huà ，zài zhàng dān lĭ zài jiā shàng 10%，ér zài yī gè jí hăo de fàn guăn lĭ ，xiăo fèi kĕ yĭ duō dá 100găng bì 。,"If the service is good, add another 10% to the bill, up to HK$100 in an especially nice restaurant.",8_words,"[可以, 如果, 帐, 服务, 港币, 的话, 质量, 饭馆]"
越过法律权限擅自处理,yuè guò fă lǜ quán xiàn shàn zì chŭ lĭ,to take the law into one's own hands,6_words,"[处理, 擅自, 权限, 法律, 越 越, 越过]"
老师傅热心扶掖徒弟们。,lăo shī fù rè xīn fú yì tú dì men 。,The master is always ready to help his students.,5_words,"[师傅, 徒弟, 扶, 热心, 老师]"
保障公民的生命财产安全,băo zhàng gōng mín de shēng mìng cái chăn ān quán,protect people's lives and property,5_words,"[保障, 公民, 安全, 生命, 财产]"
来自不同政治派别的党派,lái zì bù tóng zhèng zhì pài bié de dăng pài,parties from across the political spectrum,6_words,"[不同, 党派, 别的, 政治, 来自, 派别]"
大多数农作物都要旱作。,dà duō shù nóng zuò wù dōu yào hàn zuò 。,Most crops should be farmed on dry land.,5_words,"[作物, 农作物, 多数, 大多, 大多数]"
最佳电影或电视改编游戏,zuì jiā diàn yĭng huò diàn shì găi biān yóu xì,Best Game Based on a Movie or TV Show,5_words,"[佳, 改编, 游戏, 电影, 电视]"
司法人员不应该执法犯法。,sī fă rén yuán bù yìng gāi zhí fă fàn fă 。,The judicial staff shouldn't break the law while enforcing it.,6_words,"[人员, 司法, 应该, 执法, 法人, 犯法]"
这里的孩子可以免费入学。,zhè lĭ de hái zi kĕ yĭ miăn fèi rù xué 。,Children here can attend school free of charge.,6_words,"[以免, 免费, 入学, 可以, 孩子, 这里]"
这些谷糠拿回去喂牲口吧。,zhè xiē gŭ kāng ná huí qù wèi shēng kŏu ba 。,Take this rice chaff back to feed the draught animals.,6_words,"[吧, 喂, 回去, 牲口, 糠, 这些]"
银行倒闭以後财经危机加剧.,yín xíng dào bì yĭ 後cái jīng wéi jī jiā jù yī,The financial crisis has sharpened after the collapse of the bank,5_words,"[倒闭, 加剧, 危机, 财经, 银行]"
联邦调查局包围了那栋建筑。,lián bāng diào chá jú bāo wéi le nă dòng jiàn zhù 。,FBI ringed the building.,5_words,"[包围, 建筑, 栋, 联邦, 调查]"
吸烟人群往往处于第三状态。,xī yān rén qún wăng wăng chŭ yú dì sān zhuàng tài 。,Smokers are often in bad health.,6_words,"[人群, 吸烟, 处于, 往往, 状态, 第]"
白天鹅可以象征纯洁的爱情。,bái tiān é kĕ yĭ xiàng zhēng chún jié de ài qíng 。,The white swan is a symbol of pure love.,6_words,"[可以, 爱情, 白天, 纯洁, 象征, 鹅]"
我把人民币都折合成了英镑。,wŏ bă rén mín bì dōu zhé hé chéng le yīng bàng 。,I've converted all my renminbi to pounds sterling.,5_words,"[人民, 人民币, 合成, 折合, 英镑]"
他从未感觉如此寂寞和孤独。,tā cóng wèi găn jué rú cĭ jì mò hé gū dú 。,"He had never felt so lonely, so isolated.",5_words,"[从未, 如此, 孤独, 寂寞, 感觉]"
蝴蝶从来熬不过严寒的冬季。,hú dié cóng lái áo bù guò yán hán de dōng jì 。,Butterflies never make it through a cold winter.,6_words,"[不过, 严寒, 从来, 冬季, 熬, 蝴蝶]"
人类渐渐从野蛮进化到文明。,rén lèi jiàn jiàn cóng yĕ mán jìn huà dào wén míng 。,The people slowly progressed from barbarism to civilization.,6_words,"[人类, 从 到, 文明, 渐渐, 进化, 野蛮]"
