重工业涉及到大规模生产其他行业使用的基本产品（例如钢材）。,zhòng gōng yè shè jí dào dà guī mó shēng chăn qí tā xíng yè shĭ yòng de jī bĕn chăn pĭn （lì rú gāng cái ）。,Heavy industry involves large-scale production of basic products (such as steel) used by other industries.,12_words,"[产品, 使用, 例如, 其他, 基本, 工业, 涉及, 生产, 行业, 规模, 重工业, 钢材]"
这个政党的巨大成功在于他有能力为人民组成统一阵线。,zhè gè zhèng dăng de jù dà chéng gōng zài yú tā yŏu néng lì wéi rén mín zŭ chéng tŏng yī zhèn xiàn 。,The party's main success has been their ability to present a united front to the people.,11_words,"[一阵, 人民, 在于, 巨大, 成功, 政党, 组成, 统一, 能力, 这个, 阵线]"
下周五跟我们一起去参加中央公园第六届咖啡座谈会吧。,xià zhōu wŭ gēn wŏ men yī qĭ qù cān jiā zhōng yāng gōng yuán dì liù jiè kā fēi zuò tán huì ba 。,Join us next Friday for the 6th Coffee Klatch at Central Park.,11_words,"[一起, 中央, 公园, 六, 参加, 吧, 咖啡, 届, 座谈, 我们, 第]"
在加强精神文明建设的今天，决不容许腐朽的生活方式坐大。,zài jiā qiáng jīng shén wén míng jiàn shè de jīn tiān ，jué bù róng xŭ fŭ xiŭ de shēng huó fāng shì zuò dà 。,Nowadays we are strengthening civilization's spiritual development. A decayed life style is by no means allowed to grow.,11_words,"[不容, 今天, 决不, 加强, 容许, 建设, 文明, 方式, 生活, 精神, 腐朽]"
在鲁宾逊看来，除非联邦政府颁布有关假期的法令，否则一切将照旧运作。,zài lŭ bīn xùn kàn lái ，chú fēi lián bāng zhèng fŭ bān bù yŏu guān jiă qī de fă lìng ，fŏu zé yī qiē jiāng zhào jiù yùn zuò 。,Robinson knows we 'll see chimps back in orbit before we see a federal mandate for vacation time.,11_words,"[一切, 假期, 否则, 政府, 有关, 法令, 照旧, 看来, 联邦, 除非, 颁布]"
在大型单位工作的人，比如警察和邮电业服务人员，都需要穿统一的制服。,zài dà xíng dān wèi gōng zuò de rén ，bĭ rú jĭng chá hé yóu diàn yè fú wù rén yuán ，dōu xū yào chuān tŏng yī de zhì fú 。,People working for big organizations like the police and the postal service wear a uniform.,11_words,"[人员, 制服, 单位, 大型, 工作, 服务, 比如, 统一, 警察, 邮电, 需要]"
科技是个快速发展的行业，六个月前刚刚开始研发的技术现在就适合投产了。,kē jì shì gè kuài sù fā zhăn de xíng yè ，liù gè yuè qián gāng gāng kāi shĭ yán fā de jì zhú xiàn zài jiù shì hé tóu chăn le 。,"Technology is a fast moving industry, what was cutting edge 6 months ago can now be just about adequate.",11_words,"[六, 刚刚, 发展, 开始, 快速, 技术, 投产, 现在, 科技, 行业, 适合]"
中国自古流传的盘古开天、羿射日、戬劈山等寓言故事，体现了人们对力量的追求与崇拜。,zhōng guó zì gŭ liú chuán de pán gŭ kāi tiān 、yì shè rì 、jiăn pī shān dĕng yù yán gù shì ，tĭ xiàn le rén men duì lì liàng de zhuī qiú yŭ chóng bài 。,"The Chinese ancient myths: Pan Gu created the heaven, Hou Yi shot the sun, Yang Jian cleaved the mountain, all of which showed the pursuit and worship of people to the strength.",11_words,"[人们, 体现, 劈, 力量, 寓言, 崇拜, 故事, 流传, 羿, 自古, 追求]"
一旦历史遗产落入冷漠无情之人手中，人们便会不幸地看到具有历史意义的东西被随意抹杀了。,yī dàn lì shĭ yí chăn luò rù lĕng mò wú qíng zhī rén shŏu zhōng ，rén men biàn huì bù xìng dì kàn dào jù yŏu lì shĭ yì yì de dōng xī bèi suí yì mŏ shā le 。,One unfortunately sees historic features carelessly lost when estates fall into unsympathetic hands.,11_words,"[一旦, 不幸, 东西, 人们, 具有, 历史, 意义, 抹杀, 无情, 遗产, 随意]"
“没什么。”普洛塞先生说。现在他更紧张了，因为他弄不明白，为什么他的脑海里像是有成千的长毛骑兵一齐对着他怒吼。,“méi shén mo 。”pŭ luò sāi xiān shēng shuō 。xiàn zài tā gèng jĭn zhāng le ，yīn wéi tā nòng bù míng bái ，wéi shén mo tā de năo hăi lĭ xiàng shì yŏu chéng qiān de cháng máo qí bīng yī qí duì zhăo tā nù hŏu 。,"'None at all,' said Mr Prosser, and stormed nervously off wondering why his brain was filled with a thousand hairy horsemen all shouting at him.",11_words,"[一齐, 为什么, 什么, 先生, 因为, 怒吼, 明白, 没什么, 现在, 紧张, 骑]"
每到国际儿童节，全世界的小朋友都一同庆祝自己的节日。,mĕi dào guó jì ér tóng jié ，quán shì jiè de xiăo péng yŏu dōu yī tóng qìng zhù zì jĭ de jié rì 。,Children all over the world will celebrate their festivals on  International Children's Day.,10_words,"[一同, 世界, 儿童, 国际, 小朋友, 庆祝, 朋友, 每, 自己, 节日]"
我打算带儿子去参观一下天文馆，让他增长一些天文学知识。,wŏ dă suàn dài ér zi qù cān guān yī xià tiān wén guăn ，ràng tā zēng cháng yī xiē tiān wén xué zhī shí 。,I'm planning to take my son to the planetarium so that he will learn something about astronomy.,10_words,"[一下, 一些, 儿子, 参观, 增长, 天文, 带儿, 打算, 文学, 知识]"
但是，理论界文艺界还有不少的问题，还存在相当严重的混乱，,dàn shì ，lĭ lùn jiè wén yì jiè huán yŏu bù shăo de wèn tí ，huán cún zài xiāng dāng yán zhòng de hùn luàn ，,"However, there are quite a few problems and much confusion among our theorists, writers and artists.",10_words,"[不少, 严重, 但是, 存在, 文艺, 混乱, 理论, 界文艺界, 相当, 问题]"
我国法律规定，当事人应当在举证期限内向法院提交证据材料。,wŏ guó fă lǜ guī dìng ，dāng shì rén yìng dāng zài jŭ zhèng qī xiàn nèi xiàng fă yuàn tí jiāo zhèng jù cái liào 。,"According to the laws and regulations of our country, the litigant should submit proof and materials to the court within the evidence submission period.",10_words,"[国法, 应当, 当事人, 提交, 期限, 材料, 法律, 法院, 规定, 证据]"
国家机关是国家权力的行使机构，对于国家发展有着重要的作用。,guó jiā jī guān shì guó jiā quán lì de xíng shĭ jī gòu ，duì yú guó jiā fā zhăn yŏu zhăo zhòng yào de zuò yòng 。,"The State Organ, the organization to perform state power, plays an important role in state development.",10_words,"[作用, 发展, 国家, 对于, 机关, 机构, 权力, 着重, 行使, 重要]"
我们培养孩子就是应该因势利导，发现他们的优点长处并加以培养。,wŏ men péi yăng hái zi jiù shì yìng gāi yīn shì lì dăo ，fā xiàn tā men de yōu diăn cháng chŭ bìng jiā yĭ péi yăng 。,"When we raise a child we should find their strong points, and cultivate them.",10_words,"[他们, 优点, 加以, 发现, 培养, 孩子, 就是, 应该, 我们, 长处]"
有时候，我更愿意保持缄默，因为一旦提出异议，势必会得罪他人。,yŏu shí hòu ，wŏ gèng yuàn yì băo chí jiān mò ，yīn wéi yī dàn tí chū yì yì ，shì bì huì de zuì tā rén 。,"Sometimes I prefer to say nothing because to raise an objection, may cause an offence.",10_words,"[一旦, 他人, 保持, 势必, 因为, 得罪, 愿意, 时候, 有时, 有时候]"
那个机构注定要陷入无所作为的原因与联邦调查局的文化不无关系。,nă gè jī gòu zhù dìng yào xiàn rù wú suŏ zuò wéi de yuán yīn yŭ lián bāng diào chá jú de wén huà bù wú guān xì 。,The reason that the agency is doomed to inaction has something to do with the fbi culture.,10_words,"[作为, 关系, 原因, 文化, 无所作为, 机构, 联邦, 调查, 那个, 陷入]"
这项计划是通过与附近地区相匹配的对照样本案例进行对比来评估的。,zhè xiàng jì huá shì tōng guò yŭ fù jìn dì qū xiāng pĭ pèi de duì zhào yàng bĕn àn lì jìn xíng duì bĭ lái píng gū de 。,The scheme was evaluated using a matched control sample of cases from adjacent areas.,10_words,"[匹, 地区, 对比, 对照, 照样, 计划, 评估, 进行, 通过, 附近]"
既然精子不进入阴道就不会发生怀孕，所以体外性交也是一种节育方法。,jì rán jīng zi bù jìn rù yīn dào jiù bù huì fā shēng huái yùn ，suŏ yĭ tĭ wài xìng jiāo yĕ shì yī zhŏng jié yù fāng fă 。,"Since pregnancy cannot happen if sperm are kept out of the vagina, outercourse is one method of birth control.",10_words,"[一 也, 一 就, 发生, 怀孕, 所以, 方法, 既 也, 既然, 节育, 进入]"
和合就是事物对立的统一，既“同”又“异”，推动事物不断发展变化。,hé hé jiù shì shì wù duì lì de tŏng yī ，jì “tóng ”yòu “yì ”，tuī dòng shì wù bù duàn fā zhăn biàn huà 。,"Hehe means the unity of opposites. Containing both similarities and differences, it pushes forward the constant development and changes of everything.",10_words,"[一 就, 不断, 事物, 发展, 变化, 对立, 就是, 推动, 既 又, 统一]"
关于部长的言行，令人不安的并不是弄虚作假，而是它往往反射出可怕的事实。,guān yú bù cháng de yán xíng ，lìng rén bù ān de bìng bù shì nòng xū zuò jiă ，ér shì tā wăng wăng făn shè chū kĕ pà de shì shí 。,"The disturbing thing about the minister's behavior is that far from being artificial, it too often rings frighteningly true.",10_words,"[不安, 不是, 不是 而是, 事实, 关于, 反射, 可怕, 弄虚作假, 往往, 部长]"
当一个小伙子抱怨某个姑娘无情无意时，那是她对他有情有意相当确实的征兆。,dāng yī gè xiăo huŏ zi bào yuàn mŏu gè gū niáng wú qíng wú yì shí ，nă shì tā duì tā yŏu qíng yŏu yì xiāng dāng què shí de zhēng zhào 。,"When a young man complain that a young lady has no heart, it is a pretty certain sign that she has his.",10_words,"[兆, 姑娘, 小伙子, 抱怨, 无情, 无情无意, 无意, 有意, 相当, 确实]"
时序循环自有定律，我们也应该应时而动，随季节变化而调整自己的生活起居。,shí xù xún huán zì yŏu dìng lǜ ，wŏ men yĕ yìng gāi yìng shí ér dòng ，suí jì jié biàn huà ér diào zhĕng zì jĭ de shēng huó qĭ jū 。,"There are rules for the alternation of seasons, and we should adjust our living habits according to them.",10_words,"[变化, 季节, 定律, 应该, 循环, 我们, 时而, 生活, 自己, 调整]"
杰夫过去经常到那里，和外祖父劳伦斯·普雷斯顿（波普）·吉斯及外祖母马蒂·路易丝·斯特雷特一起度过夏天。,jié fū guò qù jīng cháng dào nă lĭ ，hé wài zŭ fù láo lún sī ·pŭ léi sī dùn （bō pŭ ）·jí sī jí wài zŭ mŭ mă dì ·lù yì sī ·sī tè léi tè yī qĭ dù guò xià tiān 。,"Jeff would spend summers there with his grandparents, Lawrence Preston (' Pop ') Gise and his wife Mattie Louise Strait.",10_words,"[一起, 夏天, 外祖母, 外祖父, 度过, 祖母, 祖父, 经常, 过去, 那里]"
国家科学院医学研究所发布了一项报告。,guó jiā kē xué yuàn yī xué yán jiù suŏ fā bù le yī xiàng bào gào 。,The Institute of Medicine of the National Academy of Sciences issued a report.,9_words,"[医学, 发布, 国家, 学院, 报告, 研究, 研究所, 科学, 科学院]"
听说我们学校正在筹建有蹄类动物研究所。,tīng shuō wŏ men xué xiào zhèng zài chóu jiàn yŏu tí lèi dòng wù yán jiù suŏ 。,It is said that our school is preparing to construct an ungulate research institution.,9_words,"[动物, 听说, 学校, 我们, 正在, 研究, 研究所, 筹建, 蹄]"
演员阵容非常强大，我们十分欣赏这个节目。,yăn yuán zhèn róng fēi cháng qiáng dà ，wŏ men shí fēn xīn shăng zhè gè jié mù 。,"All the cast were brilliant, and we really enjoyed the show.",9_words,"[十分, 强大, 我们, 欣赏, 演员, 节目, 这个, 阵容, 非常]"
岩石破裂和岩石流动是不同类型的地质变形。,yán shí pò liè hé yán shí liú dòng shì bù tóng lèi xíng de dì zhí biàn xíng 。,Rock fracture and rock flowage are different types of geological deformation.,9_words,"[不同, 变形, 同类, 地质, 岩石, 流动, 破裂, 类型, 质变]"
学生应该学会抓空儿，合理分配时间提高效率。,xué shēng yìng gāi xué huì zhuā kōng ér ，hé lĭ fēn pèi shí jiàn tí gāo xiào lǜ 。,Students should learn to find time and use time properly so as to increase efficiency.,9_words,"[分配, 合理, 学会, 学生, 应该, 提高, 效率, 时间, 空儿]"
廉政建设直接影响老百姓对执政党的信任程度。,lián zhèng jiàn shè zhí jiē yĭng xiăng lăo băi xìng duì zhí zhèng dăng de xìn rèn chéng dù 。,Politics incorruptibility construction directly affects the common people's trust towards the execution party.,9_words,"[信任, 廉政, 建设, 影响, 执政, 政党, 直接, 程度, 老百姓]"
气候变化已经对主要的粮食生产区产生了影响。,qì hòu biàn huà yĭ jīng duì zhŭ yào de liáng shí shēng chăn qū chăn shēng le yĭng xiăng 。,Climate change is already affecting major grain producing areas.,9_words,"[主要, 产区, 产生, 变化, 已经, 影响, 气候, 生产, 粮食]"
他已经获得了初级职称，正在努力争取中级职称。,tā yĭ jīng huò de le chū jí zhí chēng ，zhèng zài nŭ lì zhēng qŭ zhōng jí zhí chēng 。,"He has already gained the primary title for the post, now he is striving for the intermediate one.",9_words,"[争取, 初级, 力争, 努力, 已经, 得了, 正在, 职称, 获得]"
并非所有人都同意信息战只限于传统战争的范围。,bìng fēi suŏ yŏu rén dōu tóng yì xìn xí zhàn zhī xiàn yú chuán tŏng zhàn zhēng de fàn wéi 。,Not everyone agrees that information warfare is limited to the realm of traditional warfare.,9_words,"[传统, 信息, 同意, 并非, 战争, 所有, 统战, 范围, 限于]"
降低建筑高度的合约会大大改变未来的发展前景。,jiàng dī jiàn zhù gāo dù de hé yuē huì dà dà găi biàn wèi lái de fā zhăn qián jĭng 。,A build-down agreement would sharply change this prospect.,9_words,"[前景, 发展, 大大, 建筑, 改变, 未来, 约会, 降低, 高度]"
年轻力壮的大小伙子，怎么能一遇到挫折就叹气呢？,nián qīng lì zhuàng de dà xiăo huŏ zi ，zĕn mo néng yī yù dào cuò zhé jiù tàn qì ne ？,You are a young and vigorous man. How can you sigh when you meet a setback?,9_words,"[一 就, 叹气, 呢, 大小, 小伙子, 年轻, 怎么, 挫折, 遇到]"
同样地，不要因为不重要的问题停止进程打扰用户。,tóng yàng dì ，bù yào yīn wéi bù zhòng yào de wèn tí tíng zhĭ jìn chéng dă răo yòng hù 。,"By the same token, don’t stop the proceedings and bother a user with problems that are not serious.",9_words,"[不要, 停止, 同样, 因为, 打扰, 用户, 进程, 重要, 问题]"
物理学家同时研究物质的本质以及支配它们的外力。,wù lĭ xué jiā tóng shí yán jiù wù zhí de bĕn zhí yĭ jí zhī pèi tā men de wài lì 。,Physicists study both the nature of matter and the forces which govern it.,9_words,"[以及, 同时, 外力, 它们, 支配, 本质, 物理, 物质, 研究]"
发动侵略战争的人，简直就是危害世界和平的反动派。,fā dòng qīn luè zhàn zhēng de rén ，jiăn zhí jiù shì wéi hài shì jiè hé píng de făn dòng pài 。,Those who started the war of aggression are reactionaries who put the peace of the world in danger.,9_words,"[世界, 侵略, 危害, 反动, 发动, 和平, 就是, 战争, 简直]"
从这篇杂文中，我们可以看到作者辨识事物的水平和能力。,cóng zhè piān zá wén zhōng ，wŏ men kĕ yĭ kàn dào zuò zhĕ biàn shí shì wù de shuĭ píng hé néng lì 。,We can see the outstanding analytical abilities of the author in this essay.,9_words,"[事物, 从 到, 作者, 可以, 我们, 杂文, 水平, 篇, 能力]"
为了回答这个，我们必须沉溺于一些似是而非的猜测之中。,wéi le huí dá zhè gè ，wŏ men bì xū chén nì yú yī xiē sì shì ér fēi de cāi cè zhī zhōng 。,To answer this we must indulge in some plausible speculation.,9_words,"[一些, 为了, 之中, 似是而非, 回答, 必须, 我们, 猜测, 这个]"
我们订制的设备已做了改进，能满足我们所有产品的再生产需求。,wŏ men dìng zhì de shè bèi yĭ zuò le găi jìn ，néng măn zú wŏ men suŏ yŏu chăn pĭn de zài shēng chăn xū qiú 。,Our custom built facility is geared up perfectly suited for the remanufacture of all out products.,9_words,"[产品, 再生产, 我们, 所有, 改进, 满足, 生产, 设备, 需求]"
由于这条街上要举行花街游行活动，所以公安部门下达了戒严令。,yóu yú zhè tiáo jiē shàng yào jŭ xíng huā jiē yóu xíng huó dòng ，suŏ yĭ gōng ān bù mén xià dá le jiè yán lìng 。,"The police imposed a curfew, as there was going to be a parade.",9_words,"[下达, 举行, 公安, 戒严, 所以, 活动, 游行, 由于, 部门]"
很没男士风度的是，本该体贴迁就妻子的丈夫最后开始计算损失。,hĕn méi nán shì fēng dù de shì ，bĕn gāi tĭ tiē qiān jiù qī zi de zhàng fū zuì hòu kāi shĭ jì suàn sŭn shī 。,"Unchivalrously, the husbands who had to provide such innocent indulgences eventually began to count the costs.",9_words,"[丈夫, 体贴, 妻子, 开始, 损失, 最后, 计算, 迁就, 风度]"
于是，我夫人开始历数我的种种罪状，无奈之下，我只好承认错误。,yú shì ，wŏ fū rén kāi shĭ lì shù wŏ de zhŏng zhŏng zuì zhuàng ，wú nài zhī xià ，wŏ zhī hăo chéng rèn cuò wù 。,I was confronted with my misdeeds and confessed in short order.,9_words,"[之下, 于是, 只好, 夫人, 开始, 承认, 种种, 罪状, 错误]"
她想将来从事农业林业方面的工作，所以报考了本市的一所农林大学。,tā xiăng jiāng lái cóng shì nóng yè lín yè fāng miàn de gōng zuò ，suŏ yĭ bào kăo le bĕn shì de yī suŏ nóng lín dà xué 。,"She had intended to work in agriculture and forestry in the future, so she applied to the agricultural and forestry university in this city.",9_words,"[从事, 农业, 大学, 将来, 工作, 所以, 报考, 方面, 林业]"
议论文写作中，利用反证法常能很好地驳斥对方论点并树立自己的论点。,yì lùn wén xiĕ zuò zhōng ，lì yòng făn zhèng fă cháng néng hĕn hăo dì bó chì duì fāng lùn diăn bìng shù lì zì jĭ de lùn diăn 。,Using rebuttals of evidence in an argumentative paper can both attack the arguments of your opponents and support your own ones.,9_words,"[写作, 利用, 对方, 树立, 自己, 议论, 论文, 论点, 驳斥]"
势不可挡的时尚风潮对他好像毫无影响，他依然保持着自己朴素的特点。,shì bù kĕ dăng de shí shàng fēng cháo duì tā hăo xiàng háo wú yĭng xiăng ，tā yī rán băo chí zhăo zì jĭ pŭ sù de tè diăn 。,"Irresistible fashion trends don't seem to have any influence on him, he still keeps his simple style.",9_words,"[不可, 依然, 保持, 好像, 影响, 朴素, 毫无, 特点, 自己]"
歹徒挟持了两名人质，警方不想置他们于险地，所以极力要说服歹徒投降。,dăi tú xiá chí le liăng míng rén zhí ，jĭng fāng bù xiăng zhì tā men yú xiăn dì ，suŏ yĭ jí lì yào shuō fú dăi tú tóu jiàng 。,"The gunman had two hostages, and the police didn't want to put them in danger, so they tried to talk him down.",9_words,"[人质, 他们, 名人, 所以, 投降, 挟持, 极力, 歹徒, 说服]"
一发生矛盾你就不问原因不论是非地向着自己的老乡，这不是拉偏手吗？！,yī fā shēng máo dùn nĭ jiù bù wèn yuán yīn bù lùn shì fēi dì xiàng zhăo zì jĭ de lăo xiāng ，zhè bù shì lā piān shŏu ma ？！,"Whenever conflict happens, you are partial to your fellow villagers, regardless of reason or right and wrong.",9_words,"[一 就, 不是, 不论, 原因, 发生, 是非, 矛盾, 老乡, 自己]"
作为慈爱的母亲，罗西主动要求再被卖为奴隶，以便还清汤姆欠下的赌债：,zuò wéi cí ài de mŭ qīn ，luó xī zhŭ dòng yào qiú zài bèi mài wéi nú lì ，yĭ biàn huán qīng tāng mŭ qiàn xià de dŭ zhài ：,"Roxy, now the loving mother, offers to let herself be sold back into slavery to pay Tom's debts:",9_words,"[主动, 以便, 作为, 奴隶, 慈爱, 欠, 母亲, 汤, 要求]"
边防军不得不对入侵敌人作战。,biān fáng jūn bù de bù duì rù qīn dí rén zuò zhàn 。,The frontier forces had to operate against the invaders.,8_words,"[不对, 不得, 不得不, 作战, 入侵, 敌人, 边 边, 边防]"
所有的党派都被迫宣誓遵守法令。,suŏ yŏu de dăng pài dōu bèi pò xuān shì zūn shŏu fă lìng 。,All parties were forced to pledge allegiance to the decree.,8_words,"[党派, 守法, 宣誓, 所有, 有的, 法令, 被迫, 遵守]"
标准大气压受空气流动和温度影响。,biāo zhŭn dà qì yā shòu kōng qì liú dòng hé wēn dù yĭng xiăng 。,"The standard atmosphere is influenced by the flow of the air, and the temperature.",8_words,"[大气压, 影响, 标准, 气压, 气流, 流动, 温度, 空气]"
"她喜欢独立自主, 不必为别人工作.","tā xĭ huān dú lì zì zhŭ , bù bì wéi bié rén gōng zuò yī","She likes being her own mistress, and not having to work for someone else.",8_words,"[不必, 人工, 别人, 喜欢, 工作, 独立, 独立自主, 自主]"
畜产品加工很赚钱，你也可以尝试一下。,chù chăn pĭn jiā gōng hĕn zhuàn qián ，nĭ yĕ kĕ yĭ cháng shì yī xià 。,"Processing of livestock products is a real money-maker, you can have a try.",8_words,"[一 也, 一下, 产品, 加工, 可以, 尝试, 畜产品, 赚]"
说不定，他明年这个时候已经改变主意了。,shuō bù dìng ，tā míng nián zhè gè shí hòu yĭ jīng găi biàn zhŭ yì le 。,"As likely as not, he'll have changed his mind again by this time next year.",8_words,"[不定, 主意, 已经, 改变, 时候, 明年, 说不定, 这个]"
他俩不仅有上下级关系，而且还是好朋友。,tā liăng bù jĭn yŏu shàng xià jí guān xì ，ér qiĕ huán shì hăo péng yŏu 。,"They are not only superior and subordinate, but also friends.",8_words,"[上下, 下级, 不仅, 俩, 关系, 朋友, 而且, 还是]"
即或是我们取得了一些成绩，也不能骄傲。,jí huò shì wŏ men qŭ de le yī xiē chéng jī ，yĕ bù néng jiāo ào 。,We should not be conceited even if we have achieved some success.,8_words,"[一 也, 一些, 取得, 得了, 成绩, 我们, 或是, 骄傲]"
这会提高我们的工作表现，进而改善管理。,zhè huì tí gāo wŏ men de gōng zuò biăo xiàn ，jìn ér găi shàn guăn lĭ 。,It will facilitate our performance of duty to better the regulation,8_words,"[工作, 我们, 提高, 改善, 管理, 表现, 这会, 进而]"
