"vocab_1"|"31"|"倍"|"倍"|"bèi"|"times; -fold"|"measure_word"
"vocab_1"|"32"|"被"|"被"|"bèi"|"by"|"preposition"
"vocab_1"|"33"|"本"|"本"|"běn"|"book; root; capital"|"noun, measure_word"
"vocab_1"|"34"|"本子"|"本子"|"běnzi"|"book; notebook"|"noun"
"vocab_1"|"35"|"比"|"比"|"bǐ"|"emulate; compare; than"|"preposition, verb"
"vocab_1"|"36"|"比較"|"比较"|"bǐjiào"|"compare; contrast; relatively"|"adverb, verb"
"vocab_1"|"37"|"比賽"|"比赛"|"bǐsài"|"match; competition; game"|"verb, noun"
"vocab_1"|"38"|"筆"|"笔"|"bǐ"|"pen; pencil"|"noun, measure_word"
"vocab_1"|"39"|"必須"|"必须"|"bìxū"|"must; have to"|"aux"
"vocab_1"|"40"|"邊"|"边"|"biān"|"side"|"noun"
"vocab_1"|"41"|"變"|"变"|"biàn"|"change; become"|"verb"
"vocab_1"|"42"|"變成"|"变成"|"biànchéng"|"change into; turn into"|""
"vocab_1"|"43"|"變化"|"变化"|"biànhuà"|"change; vary"|"verb"
"vocab_1"|"44"|"遍"|"遍"|"biàn"|"time"|"measure_word"
"vocab_1"|"45"|"錶/表"|"表"|"biǎo"|"(錶) watch; (表) table; meter; chart"|"noun"
"vocab_1"|"46"|"表示"|"表示"|"biǎoshì"|"show; express; indicate"|"verb, noun"
"vocab_1"|"47"|"表現"|"表现"|"biǎoxiàn"|"show off; express; display"|"verb, noun"
"vocab_1"|"48"|"表演"|"表演"|"biǎoyǎn"|"perform; act; play; demonstrate"|"verb, noun"
"vocab_1"|"49"|"表揚"|"表扬"|"biǎoyáng"|"praise; commend"|"verb"
"vocab_1"|"50"|"別"|"别"|"bié"|"don't"|"adverb"
"vocab_1"|"51"|"別的"|"别的"|"biéde"|"other; another"|"pronoun"
"vocab_1"|"52"|"別人"|"别人"|"biéren"|"other people; others"|"pronoun"
"vocab_1"|"53"|"病"|"病"|"bìng"|"disease; illness; sickness"|"noun, verb"
"vocab_1"|"54"|"不"|"不"|"bù"|"not; no"|"adverb"
"vocab_1"|"55"|"不錯"|"不错"|"bùcuò"|"not bad; pretty good; correct"|"adjective"
"vocab_1"|"56"|"不但"|"不但"|"bùdàn"|"not only"|"conjugate"
"vocab_1"|"57"|"不久"|"不久"|"bùjiǔ"|"soon; not long after"|"noun"
"vocab_1"|"58"|"不如"|"不如"|"bùrú"|"not as good as; better to"|"verb, conjugate"
"vocab_1"|"59"|"不同"|"不同"|"bùtóng"|"different; not the same"|"adjective"
"vocab_1"|"60"|"不要"|"不要"|"bùyào"|"don't; don't want to"|"adverb"
"vocab_1"|"61"|"不用"|"不用"|"bùyòng"|"need not"|"adverb"
"vocab_1"|"62"|"布"|"布"|"bù"|"cloth"|"noun"
"vocab_1"|"63"|"部分"|"部分"|"bùfen"|"part; section; component"|"noun"
"vocab_1"|"64"|"擦"|"擦"|"cā"|"wipe; rub; spread on; scrape"|"verb"
"vocab_1"|"65"|"才"|"才"|"cái"|"just"|"adverb"
"vocab_1"|"66"|"菜"|"菜"|"cài"|"dish; course; vegetable; greens"|"noun"
"vocab_1"|"67"|"參觀"|"参观"|"cānguān"|"visit; look around"|"verb"
"vocab_1"|"68"|"參加"|"参加"|"cānjiā"|"join; take part in; attend"|"verb"
"vocab_1"|"69"|"操場"|"操场"|"cāochǎng"|"playground; sports ground"|"noun"
"vocab_1"|"70"|"草"|"草"|"cǎo"|"grass; straw"|"noun"
"vocab_1"|"71"|"層"|"层"|"céng"|"layer; story"|"measure_word"
"vocab_1"|"72"|"茶"|"茶"|"chá"|"tea"|"noun"
"vocab_1"|"73"|"查"|"查"|"chá"|"examine; investigate; look up"|"verb"
"vocab_1"|"74"|"差"|"差"|"chà"|"short of; differ from; poor"|"verb"
"vocab_1"|"75"|"常"|"常"|"cháng"|"often; frequently"|"adverb"
"vocab_1"|"76"|"常常"|"常常"|"chángcháng"|"often; frequently"|"adverb"
"vocab_1"|"77"|"長"|"长"|"cháng"|"long"|"adjective"
"vocab_1"|"78"|"場"|"场"|"chǎng"|"field; scene"|"measure_word, noun"
"vocab_1"|"79"|"唱"|"唱"|"chàng"|"sing"|"verb"
"vocab_1"|"80"|"朝"|"朝"|"cháo"|"toward; face"|"preposition, verb"
"vocab_1"|"81"|"車"|"车"|"chē"|"vehicle"|"noun"
"vocab_1"|"82"|"車站"|"车站"|"chēzhàn"|"station; stop"|"noun"
"vocab_1"|"83"|"城"|"城"|"chéng"|"town; city"|"noun"
"vocab_1"|"84"|"城市"|"城市"|"chéngshì"|"town; city"|"noun"
"vocab_1"|"85"|"成"|"成"|"chéng"|"accomplish; become"|"verb"
"vocab_1"|"86"|"成績"|"成绩"|"chéngjì"|"success; achievement; score"|"noun"
"vocab_1"|"87"|"吃"|"吃"|"chī"|"eat; live on; annihilate"|"verb"
"vocab_1"|"88"|"遲到"|"迟到"|"chídào"|"be late"|"verb"
"vocab_1"|"89"|"抽"|"抽"|"chōu"|"take out; take from; grow; inhale"|"verb"
"vocab_1"|"90"|"出"|"出"|"chū"|"go out; exceed; issue; vent"|"verb"
"vocab_1"|"91"|"出發"|"出发"|"chūfā"|"set out; start from"|"verb"
"vocab_1"|"92"|"出來"|"出来"|"chū lái"|"come out; emerge"|""
"vocab_1"|"93"|"出去"|"出去"|"chū qù"|"go out; get out"|""
"vocab_1"|"94"|"出現"|"出现"|"chūxiàn"|"appear; arise"|"verb"
"vocab_1"|"95"|"出租汽車"|"出租汽车"|"chūzū qìchē"|"taxi"|""
"vocab_1"|"96"|"除了…以外"|"除了 以外"|"chúle … yǐwài"|"except; besides"|""
"vocab_1"|"97"|"穿"|"穿"|"chuān"|"penetrate; go through; put on"|"verb"
"vocab_1"|"98"|"船"|"船"|"chuán"|"boat; ship"|"noun"
"vocab_1"|"99"|"窗"|"窗"|"chuāng"|"window"|"noun"
"vocab_1"|"100"|"窗戶"|"窗户"|"chuānghu"|"window; casement"|"noun"
"vocab_1"|"101"|"床"|"床"|"chuáng"|"bed"|"noun"
"vocab_1"|"102"|"吹"|"吹"|"chuī"|"blow; brag; fail; break up"|"verb"
"vocab_1"|"103"|"春"|"春"|"chūn"|"spring"|"noun"
"vocab_1"|"104"|"春天"|"春天"|"chūntiān"|"spring; springtime"|"noun"
"vocab_1"|"105"|"磁帶"|"磁带"|"cídài"|"magnetic tape"|"noun"
"vocab_1"|"106"|"詞"|"词"|"cí"|"word; expression; poetry"|"noun"
"vocab_1"|"107"|"詞典"|"词典"|"cídiǎn"|"dictionary"|"noun"
"vocab_1"|"108"|"次"|"次"|"cì"|"time"|"measure_word"
"vocab_1"|"109"|"從"|"从"|"cóng"|"from; since; through; ever"|"preposition"
"vocab_1"|"110"|"從…到…"|"从 到"|"cóng … dào …"|"from … to …"|""
"vocab_1"|"111"|"從…起"|"从 起"|"cóng … qǐ …"|"from … on …"|""
"vocab_1"|"112"|"從前"|"从前"|"cóngqián"|"before; formerly; in the past"|"noun"
"vocab_1"|"113"|"錯"|"错"|"cuò"|"wrong; faulty; mistake; error"|"adjective, noun"
"vocab_1"|"114"|"錯誤"|"错误"|"cuòwù"|"mistake; error; fault"|"noun"
"vocab_1"|"115"|"打"|"打"|"dǎ"|"beat; hit; smash; play; stir"|"verb"
"vocab_1"|"116"|"打算"|"打算"|"dǎsuàn"|"plan; intend"|"verb, noun"
"vocab_1"|"117"|"大"|"大"|"dà"|"big; great; loud"|"adjective"
"vocab_1"|"118"|"大概"|"大概"|"dàgài"|"probably; general; broad outline"|"adjective"
"vocab_1"|"119"|"大家"|"大家"|"dàjiā"|"everybody; all"|"pronoun"
"vocab_1"|"120"|"大聲"|"大声"|"dà shēng"|"loudly"|""
"vocab_1"|"121"|"大學"|"大学"|"dàxué"|"university; college"|"noun"
"vocab_1"|"122"|"大夫"|"大夫"|"dàifu"|"doctor; physician"|"noun"
"vocab_1"|"123"|"戴"|"戴"|"dài"|"put on; wear; support; respect"|"verb"
"vocab_1"|"124"|"帶"|"带"|"dài"|"take; do; lead; have"|"verb"
"vocab_1"|"125"|"代表"|"代表"|"dàibiǎo"|"represent; representative; deputy"|"noun, verb"
"vocab_1"|"126"|"但是"|"但是"|"dànshì"|"but; however; yet, nevertheless"|"conjugate"
"vocab_1"|"127"|"當"|"当"|"dāng"|"at (a time or place); facing"|"preposition"
"vocab_1"|"128"|"當"|"当"|"dāng"|"act as; accept; administer; stop"|"verb"
"vocab_1"|"129"|"當然"|"当然"|"dāngrán"|"of course; certainly"|"adjective"
"vocab_1"|"130"|"刀"|"刀"|"dāo"|"knife; sword; blade"|"noun"
"vocab_1"|"131"|"倒"|"倒"|"dǎo"|"fall; collapse; resell; exchange; rearrange"|"verb"
"vocab_1"|"132"|"到"|"到"|"dào"|"arrive; reach; go to; leave for"|"verb"
"vocab_1"|"133"|"道"|"道"|"dào"|"road; doctrine; speak; say"|"measure_word"
"vocab_1"|"134"|"道理"|"道理"|"dàolǐ"|"principle; truth; reason; argument"|"noun"
"vocab_1"|"135"|"得"|"得"|"dé"|"get; obtain; result in"|"verb"
"vocab_1"|"136"|"得到"|"得到"|"dé dào"|"get; obtain; gain; receive"|""
"vocab_1"|"137"|"的"|"的"|"de"|"particle to form an attribute; of"|"particle"
"vocab_1"|"138"|"地"|"地"|"de"|"particle to form an adverberbial"|"particle"
"vocab_1"|"139"|"得"|"得"|"de"|"particle to introduce a complement"|"particle"
"vocab_1"|"140"|"…得很"|" 得很"|"… dehěn"|"very much; quite"|""
"vocab_1"|"141"|"得"|"得"|"děi"|"have to; be sure to"|"aux"
"vocab_1"|"142"|"燈"|"灯"|"dēng"|"lamp; light; lantern"|"noun"
"vocab_1"|"143"|"等"|"等"|"děng"|"wait; when; till"|"verb"
"vocab_1"|"144"|"等"|"等"|"děng"|"and so on; etc."|"particle"
"vocab_1"|"145"|"低"|"低"|"dī"|"low; droop; hang down"|"adjective, verb"
"vocab_1"|"146"|"地"|"地"|"dì"|"the earth; land; field; ground"|"noun"
"vocab_1"|"147"|"地方"|"地方"|"dìfang"|"place; space; part; respect"|"noun"
"vocab_1"|"148"|"第(第一)"|"第"|"dì (dìyī)"|"used to form ordinal numbers"|"pref"
"vocab_1"|"149"|"弟弟"|"弟弟"|"dìdi"|"younger brother"|"noun"
"vocab_1"|"150"|"點"|"点"|"diǎn"|"dot, point; dot stroke"|"noun"
"vocab_1"|"151"|"點"|"点"|"diǎn"|"a little; point"|"measure_word"
"vocab_1"|"152"|"點"|"点"|"diǎn"|"put a dot; count; select; light"|"verb"
"vocab_1"|"153"|"點心"|"点心"|"diǎnxin"|"pastry; light refreshments"|"noun"
"vocab_1"|"154"|"點鐘"|"点钟"|"diǎnzhōng"|"o'clock"|"noun"
"vocab_1"|"155"|"電"|"电"|"diàn"|"electricity"|"noun"
"vocab_1"|"156"|"電車"|"电车"|"diànchē"|"tram; trolleybus"|"noun"
"vocab_1"|"157"|"電燈"|"电灯"|"diàndēng"|"electric light; electric lamp"|"noun"
"vocab_1"|"158"|"電話"|"电话"|"diànhuà"|"telephone; phone; phone call"|"noun"
"vocab_1"|"159"|"電視"|"电视"|"diànshì"|"television; TV"|"noun"
"vocab_1"|"160"|"電影"|"电影"|"diànyǐng"|"film; movie"|"noun"
"vocab_1"|"161"|"掉"|"掉"|"diào"|"fall; drop; lose; reduce; turn"|"verb"
"vocab_1"|"162"|"丟"|"丢"|"diū"|"lose; throw; put aside"|"verb"
"vocab_1"|"163"|"東"|"东"|"dōng"|"east"|"noun"
"vocab_1"|"164"|"東邊"|"东边"|"dōngbiān"|"east"|"noun"
"vocab_1"|"165"|"東西"|"东西"|"dōngxi"|"thing; creature"|"noun"
"vocab_1"|"166"|"冬"|"冬"|"dōng"|"winter"|"noun"
"vocab_1"|"167"|"冬天"|"冬天"|"dōngtiān"|"winter"|"noun"
"vocab_1"|"168"|"懂"|"懂"|"dǒng"|"understand; know"|"verb"
"vocab_1"|"169"|"動"|"动"|"dòng"|"move; stir; use"|"verb"
"vocab_1"|"170"|"動物"|"动物"|"dòngwù"|"animal"|"noun"
"vocab_1"|"171"|"都"|"都"|"dōu"|"all; both; even; already"|"adverb"
"vocab_1"|"172"|"讀"|"读"|"dú"|"read; read aloud"|"verb"
"vocab_1"|"173"|"短"|"短"|"duǎn"|"short; brief"|"adjective"
"vocab_1"|"174"|"鍛煉"|"锻炼"|"duànliàn"|"take exercise; physical training"|"verb"
"vocab_1"|"175"|"段"|"段"|"duàn"|"segment; period; paragraph"|"measure_word"
"vocab_1"|"176"|"對"|"对"|"duì"|"towards; treat; compare; aim at"|"preposition, verb"
"vocab_1"|"177"|"對"|"对"|"duì"|"right; correct"|"adjective"
"vocab_1"|"178"|"對不起"|"对不起"|"duìbuqǐ"|"sorry; excuse me; let down"|""
"vocab_1"|"179"|"頓"|"顿"|"dùn"|"used for meals or scolding"|"measure_word"
"vocab_1"|"180"|"多"|"多"|"duō"|"much; many; more"|"adjective"
"vocab_1"|"181"|"多"|"多"|"duō"|"how; what"|"adverb"
"vocab_1"|"182"|"多"|"多"|"duō"|"a little or few more than"|"number"
"vocab_1"|"183"|"多麼"|"多么"|"duōme"|"how; what"|"adverb"
"vocab_1"|"184"|"多少"|"多少"|"duōshao"|"how many; how much"|"pronoun"
"vocab_1"|"185"|"餓"|"饿"|"è"|"hungry; starve"|"adjective, verb"
"vocab_1"|"186"|"而且"|"而且"|"érqiě"|"moreover; in addition; but also"|"conjugate"
"vocab_1"|"187"|"兒子"|"儿子"|"érzi"|"son"|"noun"
"vocab_1"|"188"|"二"|"二"|"èr"|"two"|"number"
"vocab_1"|"189"|"發"|"发"|"fā"|"send out; discharge; issue; rise"|"verb"
"vocab_1"|"190"|"發燒"|"发烧"|"fā shāo"|"have a fever; have a temperature"|""
"vocab_1"|"191"|"發生"|"发生"|"fāshēng"|"happen; occur; take place"|"verb"
"vocab_1"|"192"|"發現"|"发现"|"fāxiàn"|"discover; find; discovery"|"verb, noun"
"vocab_1"|"193"|"發展"|"发展"|"fāzhǎn"|"develop; recruit; development"|"verb, noun"
"vocab_1"|"194"|"法語(法文)"|"法语"|"fǎyǔ(fǎwén)"|"French; French language"|"noun"
"vocab_1"|"195"|"翻"|"翻"|"fān"|"turn over; rummage; capsize"|"verb"
"vocab_1"|"196"|"翻譯"|"翻译"|"fānyì"|"translate; translation; translator"|"verb, noun"
"vocab_1"|"197"|"反對"|"反对"|"fǎnduì"|"oppose; fight; be against"|"verb"
"vocab_1"|"198"|"飯"|"饭"|"fàn"|"meal; cooked rice or other cereals"|"noun"
"vocab_1"|"199"|"飯店"|"饭店"|"fàndiàn"|"restaurant; hotel"|"noun"
"vocab_1"|"200"|"方便"|"方便"|"fāngbiàn"|"convenient; make convenient"|"adjective, verb"
"vocab_1"|"201"|"方法"|"方法"|"fāngfǎ"|"method; way; means"|"noun"
"vocab_1"|"202"|"方面"|"方面"|"fāngmiàn"|"respect; aspect; field; side"|"noun"
"vocab_1"|"203"|"方向"|"方向"|"fāngxiàng"|"direction; orientation"|"noun"
"vocab_1"|"204"|"房間"|"房间"|"fángjiān"|"room"|"noun"
"vocab_1"|"205"|"訪問"|"访问"|"fǎngwèn"|"visit; call on"|"verb"
"vocab_1"|"206"|"放"|"放"|"fàng"|"let go; put; lay; have a vacation"|"verb"
"vocab_1"|"207"|"放假"|"放假"|"fàng jià"|"have a holiday or vacation"|""
"vocab_1"|"208"|"非常"|"非常"|"fēicháng"|"very; highly; extraordinary; unusual"|"adverb"
"vocab_1"|"209"|"飛"|"飞"|"fēi"|"fly; flit; hover; flutter"|"verb"
"vocab_1"|"210"|"飛機"|"飞机"|"fēijī"|"aircraft; airplane; plane"|"noun"
"vocab_1"|"211"|"分"|"分"|"fēn"|"divide; distribute; distinguish"|"verb"
"vocab_1"|"212"|"分"|"分"|"fēn"|"minute; point; mark; a money unit"|"noun, measure_word"
"vocab_1"|"213"|"…分之…"|" 分之"|"… fēnzhī …"|"for expression of a fraction number"|""
"vocab_1"|"214"|"分鐘"|"分钟"|"fēnzhōng"|"minute"|"noun"
"vocab_1"|"215"|"豐富"|"丰富"|"fēngfù"|"rich; abundant; plentiful; enrich"|"adjective, verb"
"vocab_1"|"216"|"封"|"封"|"fēng"|"for letters"|"measure_word"
"vocab_1"|"217"|"風"|"风"|"fēng"|"wind"|"noun"
"vocab_1"|"218"|"夫人"|"夫人"|"fūrén"|"Lady; Madame; Mrs"|"noun"
"vocab_1"|"219"|"服務"|"服务"|"fúwù"|"serve; service"|"verb"
"vocab_1"|"220"|"服務員"|"服务员"|"fúwùyuán"|"waiter; waitress; attendant"|"noun"
"vocab_1"|"221"|"輔導"|"辅导"|"fǔdǎo"|"coach; teach; tutor"|"verb, noun"
"vocab_1"|"222"|"複習"|"复习"|"fùxí"|"revise; review"|"verb"
"vocab_1"|"223"|"複雜"|"复杂"|"fùzá"|"complex; complicated"|"adjective"
"vocab_1"|"224"|"父親"|"父亲"|"fùqin"|"father"|"noun"
"vocab_1"|"225"|"負責"|"负责"|"fùzé"|"be responsible for; conscientious"|"verb, adjective"
"vocab_1"|"226"|"附近"|"附近"|"fùjìn"|"nearby; neighboring area; vicinity"|"noun"
"vocab_1"|"227"|"該"|"该"|"gāi"|"should; ought to; owe; sb.'s turn"|"aux, verb"
"vocab_1"|"228"|"改"|"改"|"gǎi"|"change; transform; rectify; correct"|"verb"
"vocab_1"|"229"|"改變"|"改变"|"gǎibiàn"|"change; alter; transform"|"verb, noun"
"vocab_1"|"230"|"乾凈"|"干净"|"gānjìng"|"clean; neat; tidy"|"adjective"
"vocab_1"|"231"|"感到"|"感到"|"gǎndào"|"feel; sense; think"|"verb"
"vocab_1"|"232"|"感冒"|"感冒"|"gǎnmào"|"common cold"|"noun, verb"
"vocab_1"|"233"|"感謝"|"感谢"|"gǎnxiè"|"thank; be grateful"|"verb"
"vocab_1"|"234"|"敢"|"敢"|"gǎn"|"dare"|"aux"
"vocab_1"|"235"|"幹"|"干"|"gàn"|"do; work"|"verb"
"vocab_1"|"236"|"幹部"|"干部"|"gànbù"|"cadre"|"noun"
"vocab_1"|"237"|"剛"|"刚"|"gāng"|"just; barely; only just"|"adverb"
"vocab_1"|"238"|"剛才"|"刚才"|"gāngcái"|"a moment ago; just now"|"noun"
"vocab_1"|"239"|"鋼筆"|"钢笔"|"gāngbǐ"|"pen"|"noun"
"vocab_1"|"240"|"高"|"高"|"gāo"|"tall; high; of a high degree"|"adjective"
"vocab_1"|"241"|"高興"|"高兴"|"gāoxìng"|"glad; cheerful; be happy to"|"adjective, verb"
"vocab_1"|"242"|"搞"|"搞"|"gǎo"|"do; cause; make; get hold of"|"verb"
"vocab_1"|"243"|"告訴"|"告诉"|"gàosù"|"tell; let know"|"verb"
"vocab_1"|"244"|"哥哥"|"哥哥"|"gēge"|"elder brother"|"noun"
"vocab_1"|"245"|"歌"|"歌"|"gē"|"song"|"noun"
"vocab_1"|"246"|"個"|"个"|"gè"|"(a general measure word)"|"measure_word"
"vocab_1"|"247"|"各"|"各"|"gè"|"each; every; various; different"|"pronoun"
"vocab_1"|"248"|"各種"|"各种"|"gèzhǒng"|"all kinds of"|"pronoun"
"vocab_1"|"249"|"給"|"给"|"gěi"|"give; grant"|"verb, preposition"
"vocab_1"|"250"|"根"|"根"|"gēn"|"root; foot; base; origin"|"measure_word, noun"
"vocab_1"|"251"|"跟"|"跟"|"gēn"|"with; and; follow"|"preposition, conjugate, verb"
"vocab_1"|"252"|"更"|"更"|"gèng"|"more; still more, even more"|"adverb"
"vocab_1"|"253"|"工廠"|"工厂"|"gōngchǎng"|"factory; mill; plant; works"|"noun"
"vocab_1"|"254"|"工人"|"工人"|"gōngrén"|"worker; workman"|"noun"
"vocab_1"|"255"|"工業"|"工业"|"gōngyè"|"industry"|"noun"
"vocab_1"|"256"|"工作"|"工作"|"gōngzuò"|"work; job"|"verb, noun"
"vocab_1"|"257"|"公共汽車"|"公共汽车"|"gōnggòng qìchē"|"bus (for public transit)"|"noun"
"vocab_1"|"258"|"公斤"|"公斤"|"gōngjīn"|"kilogram"|"measure_word"
"vocab_1"|"259"|"公里"|"公里"|"gōnglǐ"|"kilometer"|"measure_word"
"vocab_1"|"260"|"公園"|"公园"|"gōngyuán"|"park"|"noun"
"vocab_1"|"261"|"夠"|"够"|"gòu"|"be enough; be up to; reach; quite"|"adjective, verb"
"vocab_1"|"262"|"姑娘"|"姑娘"|"gūniang"|"girl; daughter"|"noun"
"vocab_1"|"263"|"故事"|"故事"|"gùshi"|"story; tale"|"noun"
"vocab_1"|"264"|"刮/颳"|"刮"|"guā"|"(刮) scrape; shave; smear with; (颳) blow"|"verb"
"vocab_1"|"265"|"掛"|"挂"|"guà"|"hang; call up; ring off"|"verb"
"vocab_1"|"266"|"關"|"关"|"guān"|"shut; lock up; turn off; close down"|"verb"
"vocab_1"|"267"|"關係"|"关系"|"guānxì"|"relation; relationship"|"noun, verb"
"vocab_1"|"268"|"關心"|"关心"|"guānxīn"|"be concerned with; care for"|"verb"
"vocab_1"|"269"|"館"|"馆"|"guǎn"|"an indoor place for activities"|"noun"
"vocab_1"|"270"|"廣播"|"广播"|"guǎngbō"|"broadcast; be on the air"|"verb, noun"
"vocab_1"|"271"|"貴"|"贵"|"guì"|"expensive; costly; dear"|"adjective"
"vocab_1"|"272"|"貴姓"|"贵姓"|"guì xìng"|"your honorable family name"|""
"vocab_1"|"273"|"國"|"国"|"guó"|"country; state; nation"|"noun"
"vocab_1"|"274"|"國家"|"国家"|"guójiā"|"country; state; nation"|"noun"
"vocab_1"|"275"|"過"|"过"|"guò"|"pass; spend time; go through"|"verb"
"vocab_1"|"276"|"過"|"过"|"guo"|"(indicate an action in the past)"|"particle"
"vocab_1"|"277"|"過來"|"过来"|"guò lai"|"come over; come up"|""
"vocab_1"|"278"|"過去"|"过去"|"guòqù"|"the past; former times"|"noun"
"vocab_1"|"279"|"過去"|"过去"|"guò qu"|"go over; pass by"|""
"vocab_1"|"280"|"哈哈"|"哈哈"|"hāhā"|"ha-ha (the sound of laughing)"|"ono"
"vocab_1"|"281"|"還"|"还"|"hái"|"still; yet; even more; also; fairly"|"adverb"
"vocab_1"|"282"|"還是"|"还是"|"háishì"|"still; nevertheless; had better; or"|"adverb, conjugate"
"vocab_1"|"283"|"孩子"|"孩子"|"háizi"|"child; children; son or daughter"|"noun"
"vocab_1"|"284"|"海"|"海"|"hǎi"|"sea"|"noun"
"vocab_1"|"285"|"寒假"|"寒假"|"hánjià"|"winter vacation"|"noun"
"vocab_1"|"286"|"喊"|"喊"|"hǎn"|"shout; cry out; yell; call sb."|"verb"
"vocab_1"|"287"|"漢語"|"汉语"|"hànyǔ"|"Chinese; the Chinese language"|"noun"
"vocab_1"|"288"|"漢字"|"汉字"|"hànzì"|"Chinese character"|"noun"
"vocab_1"|"289"|"好"|"好"|"hǎo"|"good; nice; be in good health"|"adjective"
"vocab_1"|"290"|"好"|"好"|"hǎo"|"so as to; very; quite; so"|"adverb"
"vocab_1"|"291"|"好吃"|"好吃"|"hǎochī"|"delicious; tasty; good to eat"|"adjective"
"vocab_1"|"292"|"好處"|"好处"|"hǎochu"|"good; adverbantage; benefit; gain"|"noun"
"vocab_1"|"293"|"好看"|"好看"|"hǎokàn"|"good-looking; nice; pretty"|"adjective"
"vocab_1"|"294"|"好像"|"好像"|"hǎoxiàng"|"seem; look like; be like; as if"|"verb"
"vocab_1"|"295"|"號"|"号"|"hào"|"number; date"|"noun, measure_word"
"vocab_1"|"296"|"喝"|"喝"|"hē"|"drink"|"verb"
"vocab_1"|"297"|"和"|"和"|"hé"|"and; with; to"|"preposition, conjugate"
"vocab_1"|"298"|"合適"|"合适"|"héshì"|"appropriate; right; suitable"|"adjective"
"vocab_1"|"299"|"河"|"河"|"hé"|"river"|"noun"
"vocab_1"|"300"|"黑"|"黑"|"hēi"|"black; dark"|"adjective"
"vocab_1"|"301"|"黑板"|"黑板"|"hēibǎn"|"blackboard"|"noun"
"vocab_1"|"302"|"很"|"很"|"hěn"|"very; quite; awfully"|"adverb"
"vocab_1"|"303"|"紅"|"红"|"hóng"|"red; symbol of success"|"adjective"
"vocab_1"|"304"|"後"|"后"|"hòu"|"back; rear; behind"|"noun"
"vocab_1"|"305"|"後邊"|"后边"|"hòubian"|"back; rear; behind; latter"|"noun"
"vocab_1"|"306"|"忽然"|"忽然"|"hūrán"|"suddenly; all of a sudden"|"adverb"
"vocab_1"|"307"|"湖"|"湖"|"hú"|"lake"|"noun"
"vocab_1"|"308"|"互相"|"互相"|"hùxiāng"|"each other; mutual"|"adverb"
"vocab_1"|"309"|"花"|"花"|"huā"|"flower; blossom; blurred; dim"|"noun, adjective"
"vocab_1"|"310"|"花"|"花"|"huā"|"spend; expend; cost"|"verb"
"vocab_1"|"311"|"畫"|"画"|"huà"|"draw; paint"|"verb"
"vocab_1"|"312"|"畫兒"|"画儿"|"huàr"|"drawing; picture; painting"|"noun"
"vocab_1"|"313"|"化學"|"化学"|"huàxué"|"chemistry"|"noun"
"vocab_1"|"314"|"話"|"话"|"huà"|"word; talk; speech; remark"|"noun"
"vocab_1"|"315"|"壞"|"坏"|"huài"|"bad; go bad; spoil; ruin"|"adjective"
